,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain
412,745,False,31,3,124328.84,1,1,1,140451.52,0,False,False,True
413,693,False,41,9,181461.48,3,1,1,187929.43,1,False,True,False
414,795,True,35,8,0.0,2,1,0,167155.36,0,False,False,True
415,626,True,26,8,0.0,2,0,0,191420.71,0,False,False,True
416,487,False,61,5,110368.03,1,0,0,11384.45,1,False,True,False
417,556,False,39,9,89588.35,1,1,1,94898.1,0,True,False,False
418,643,False,46,6,0.0,2,0,0,106781.59,0,True,False,False
419,605,False,28,6,0.0,2,0,0,159508.52,0,True,False,False
420,756,False,60,3,115924.89,1,1,0,93524.19,1,False,True,False
421,586,False,38,2,0.0,2,1,0,87168.46,0,True,False,False
422,535,True,40,7,111756.5,1,1,0,8128.32,1,False,True,False
423,678,False,35,4,0.0,1,1,0,125518.32,0,True,False,False
424,596,True,39,9,0.0,1,1,0,48963.59,0,True,False,False
425,648,True,26,9,162923.85,1,1,0,98368.24,0,True,False,False
426,492,True,39,10,124576.65,2,1,0,148584.61,0,False,True,False
427,702,True,45,0,80793.58,1,1,1,27474.81,0,True,False,False
428,486,False,40,9,71340.09,1,1,0,76192.21,0,False,True,False
429,568,True,40,1,99282.63,1,0,0,134600.94,1,False,True,False
430,619,True,57,3,137946.39,1,1,1,72467.99,1,False,True,False
431,724,True,41,2,127892.57,2,0,1,199645.45,0,False,True,False
432,548,False,33,0,101084.36,1,1,0,42749.85,0,False,True,False
433,545,False,37,8,114754.08,1,1,0,136050.44,1,False,True,False
434,683,True,33,8,0.0,1,0,0,73564.44,0,True,False,False
435,762,False,51,3,99286.98,1,0,1,85578.63,0,True,False,False
436,627,False,30,4,79871.02,2,1,0,129826.89,0,False,True,False
437,516,True,35,10,104088.59,2,0,0,119666.0,0,True,False,False
438,800,False,38,2,168190.33,2,1,0,68052.08,0,True,False,False
439,464,False,42,3,85679.25,1,1,1,164104.74,0,False,True,False
440,626,False,35,3,0.0,1,0,0,80190.36,0,True,False,False
441,790,False,31,9,0.0,2,1,0,84126.75,0,True,False,False
442,534,False,34,7,121551.58,2,1,1,70179.0,0,True,False,False
443,745,True,46,2,122220.19,1,1,1,118024.1,0,True,False,False
444,553,True,47,3,116528.15,1,0,0,145704.19,1,False,False,True
445,748,False,26,1,77780.29,1,0,1,183049.41,0,True,False,False
446,722,True,37,2,0.0,1,0,0,120906.83,0,True,False,False
447,501,True,40,4,125832.2,1,1,1,100433.83,0,True,False,False
448,675,False,38,6,68065.8,1,0,0,138777.0,1,True,False,False
449,778,False,47,6,127299.34,2,1,0,124694.99,0,False,False,True
450,494,False,38,7,174937.64,1,1,0,40084.32,0,False,True,False
451,850,True,40,9,0.0,2,0,1,119232.33,0,True,False,False
452,592,True,31,7,110071.1,1,0,0,43921.36,0,False,False,True
453,590,False,44,3,139432.37,1,1,0,62222.81,0,False,False,True
454,758,False,39,6,127357.76,1,0,1,56577.0,0,True,False,False
455,506,True,36,5,0.0,2,1,0,164253.35,0,True,False,False
456,733,True,33,3,0.0,1,1,1,7666.73,0,True,False,False
457,711,True,38,3,0.0,2,1,0,68487.51,0,True,False,False
458,514,True,43,1,95556.31,1,0,1,199273.98,1,False,True,False
459,637,True,37,8,0.0,1,1,1,186062.36,0,False,False,True
460,468,True,29,1,111681.98,2,1,1,195711.16,0,False,True,False
461,539,True,39,3,0.0,2,1,0,36692.17,0,True,False,False
462,509,False,25,3,108738.71,2,1,0,106920.57,0,False,False,True
463,662,False,32,4,133950.37,1,1,1,48725.68,1,True,False,False
464,818,True,26,4,0.0,2,1,1,167036.94,0,False,False,True
465,608,True,33,9,89968.69,1,1,0,68777.26,0,True,False,False
466,850,False,32,9,0.0,2,1,1,18924.92,0,False,False,True
467,816,False,38,5,130878.75,3,1,0,71905.77,1,False,True,False
468,536,True,35,8,0.0,2,1,0,64833.28,0,True,False,False
469,753,True,35,3,0.0,2,1,1,184843.77,0,True,False,False
470,631,True,27,10,134169.62,1,1,1,176730.02,0,False,False,True
471,703,True,37,1,149762.08,1,1,0,20629.4,1,True,False,False
472,774,True,26,2,93844.69,1,1,0,28415.36,0,True,False,False
473,785,True,28,8,0.0,2,1,0,77231.27,0,True,False,False
474,571,False,33,1,0.0,2,1,0,102750.7,0,True,False,False
475,621,True,46,6,141078.37,1,0,0,34580.8,1,False,True,False
476,605,False,31,1,117992.59,1,1,1,183598.77,0,False,True,False
477,611,False,40,8,100812.33,2,1,0,147358.27,0,True,False,False
478,569,True,38,7,0.0,1,1,1,108469.2,0,True,False,False
479,658,True,29,4,80262.6,1,1,1,20612.82,0,True,False,False
480,788,True,34,6,156478.62,1,0,1,181196.76,0,False,False,True
481,525,False,23,5,0.0,2,1,0,160249.1,0,True,False,False
482,798,True,37,8,0.0,3,0,0,110783.28,0,True,False,False
483,486,True,37,9,115217.99,2,1,0,144995.33,0,False,True,False
484,615,True,61,9,0.0,2,1,0,150227.85,1,False,False,True
485,730,False,35,0,155470.55,1,1,1,53718.28,0,True,False,False
486,641,True,37,7,0.0,2,1,0,75248.3,0,True,False,False
487,542,True,39,3,135096.77,1,1,1,14353.43,1,True,False,False
488,692,True,30,2,0.0,2,0,1,130486.57,0,True,False,False
489,714,False,55,9,180075.22,1,1,1,100127.71,0,False,True,False
490,591,True,29,1,97541.24,1,1,1,196356.17,0,False,False,True
491,710,False,41,2,156067.05,1,1,1,9983.88,0,True,False,False
492,639,False,38,4,81550.94,2,0,1,118974.77,0,True,False,False
493,531,False,47,6,0.0,1,0,0,194998.34,1,True,False,False
494,673,False,38,2,170061.92,2,0,0,134901.34,1,True,False,False
495,765,True,36,8,92310.54,2,1,1,72924.56,0,False,True,False
496,622,False,32,6,169089.38,2,1,0,101057.95,0,True,False,False
497,806,True,40,5,80613.93,1,1,1,142838.64,0,True,False,False
498,757,True,26,8,121581.56,2,1,1,127059.04,0,False,True,False
499,570,False,58,8,0.0,1,0,1,116503.92,1,True,False,False
500,555,True,32,4,0.0,2,1,1,54405.79,0,False,False,True
501,692,True,54,5,0.0,2,1,1,88721.84,0,True,False,False
502,774,True,60,5,85891.55,1,1,0,74135.48,1,True,False,False
503,638,True,44,9,77637.35,2,1,1,111346.22,0,False,False,True
504,543,False,41,4,0.0,1,0,0,194902.16,0,False,False,True
505,584,True,31,5,0.0,2,1,0,31474.27,0,True,False,False
506,691,True,30,7,116927.89,1,1,0,21198.39,0,False,True,False
507,684,False,40,6,137326.65,1,1,0,186976.6,0,False,True,False
508,733,True,22,5,0.0,2,1,1,117202.19,0,True,False,False
509,599,False,37,2,0.0,2,1,1,143739.29,0,False,False,True
510,524,False,31,10,67238.98,2,1,1,161811.23,0,False,True,False
511,632,False,38,6,86569.76,2,1,0,98090.91,0,False,True,False
512,735,True,34,5,0.0,2,0,0,71095.41,0,False,False,True
513,734,True,34,6,133598.4,1,1,1,13107.24,0,True,False,False
514,605,False,51,3,136188.78,1,1,1,67110.59,1,True,False,False
515,793,True,38,9,0.0,2,1,0,88225.02,0,False,False,True
516,468,False,56,10,0.0,3,0,1,62256.87,1,True,False,False
517,779,True,37,7,120092.52,2,1,0,135925.72,0,False,True,False
518,698,True,48,4,101238.24,2,0,1,177815.87,1,True,False,False
519,707,True,58,6,89685.92,1,0,1,126471.13,0,True,False,False
520,850,False,35,1,211774.31,1,1,0,188574.12,1,True,False,False
521,850,True,56,7,131317.48,1,1,1,119175.45,0,True,False,False
522,527,True,37,5,93722.73,2,1,1,139093.73,0,False,False,True
523,696,True,32,8,101160.99,1,1,1,115916.55,0,False,True,False
524,661,True,48,3,120320.54,1,0,0,96463.25,0,True,False,False
525,776,False,31,2,0.0,2,1,1,112349.51,0,True,False,False
526,701,True,43,2,0.0,2,1,1,165303.79,0,True,False,False
527,610,True,26,8,0.0,2,1,0,166031.08,0,True,False,False
528,572,False,48,3,152827.99,1,1,0,38411.79,1,False,True,False
529,673,True,30,1,64097.75,1,1,1,77783.35,0,True,False,False
530,519,False,57,2,119035.35,2,1,1,29871.79,0,False,False,True
531,702,False,26,4,135219.57,1,0,1,59747.63,0,False,False,True
532,729,True,32,6,93694.42,1,1,1,79919.13,0,True,False,False
533,543,True,35,10,59408.63,1,1,0,76773.53,0,False,False,True
534,550,False,40,7,114354.95,1,1,0,54018.93,0,True,False,False
535,608,True,59,1,0.0,1,1,0,70649.64,1,True,False,False
536,639,True,35,10,128173.9,2,1,0,59093.39,0,False,True,False
537,686,True,34,9,0.0,2,1,0,127569.8,0,False,False,True
538,564,False,62,5,114931.35,3,0,1,18260.98,1,False,True,False
539,745,False,28,1,111071.36,1,1,0,73275.96,1,False,True,False
540,833,True,37,8,151226.18,2,1,1,136129.49,0,True,False,False
541,622,True,26,9,0.0,2,1,1,153237.59,0,True,False,False
542,597,False,42,4,64740.12,1,1,1,106841.12,0,True,False,False
543,721,True,51,0,169312.13,1,1,0,109078.35,1,False,False,True
544,504,False,49,7,0.0,3,0,1,87822.14,1,True,False,False
545,842,False,44,2,112652.08,2,1,0,126644.98,0,False,False,True
546,587,True,38,0,0.0,2,1,0,47414.15,0,True,False,False
547,479,False,30,7,143964.36,2,1,0,41879.99,0,False,True,False
548,508,True,49,7,122451.46,2,1,1,75808.1,0,True,False,False
549,749,True,24,1,0.0,3,1,1,47911.03,0,True,False,False
550,721,False,36,3,65253.07,2,1,0,28737.78,0,False,True,False
551,674,True,47,6,106901.94,1,1,1,2079.2,1,False,True,False
552,685,False,25,10,128509.63,1,1,0,121562.33,0,False,False,True
553,417,True,34,7,0.0,2,1,0,55003.79,0,True,False,False
554,574,True,33,3,129834.67,1,1,0,193131.42,0,False,True,False
555,590,False,51,3,154962.99,3,0,1,191932.27,1,False,False,True
556,587,True,40,5,138241.9,2,1,0,159418.1,0,False,True,False
557,598,True,41,3,91536.93,1,1,0,191468.78,1,False,True,False
558,741,True,53,3,0.0,2,1,1,38913.68,0,False,False,True
559,850,False,70,5,0.0,1,1,1,705.18,0,False,False,True
560,584,False,29,7,105204.01,1,0,1,138490.03,0,False,True,False
561,650,True,61,1,152968.73,1,0,1,82970.69,0,False,False,True
562,607,True,36,8,158261.68,1,1,1,76744.72,0,False,False,True
563,509,False,46,1,0.0,1,1,0,71244.59,1,True,False,False
564,689,False,38,6,121021.05,1,1,1,12182.15,0,False,False,True
565,543,True,36,4,0.0,2,1,1,141210.5,0,True,False,False
566,438,False,54,2,0.0,1,0,0,191763.07,1,False,False,True
567,687,False,63,1,137715.66,1,1,1,37938.74,0,False,False,True
568,737,True,31,5,121192.22,2,1,1,74890.58,0,False,True,False
569,761,True,31,7,0.0,3,1,1,166698.18,0,True,False,False
570,601,True,44,1,100486.18,2,1,1,62678.53,0,True,False,False
571,651,True,45,1,0.0,1,1,0,67740.08,1,True,False,False
572,745,True,35,9,92566.53,2,1,0,161519.77,0,True,False,False
573,648,False,49,10,0.0,2,1,1,159835.78,1,False,False,True
574,848,True,40,3,110929.96,1,1,1,30876.84,0,False,False,True
575,546,False,27,8,0.0,2,1,1,14858.1,0,True,False,False
576,439,False,32,3,138901.61,1,1,0,75685.97,0,False,False,True
577,755,True,30,4,123217.66,2,0,1,144183.1,0,True,False,False
578,593,False,41,6,0.0,1,1,0,65170.66,0,True,False,False
579,701,True,39,2,0.0,2,1,1,82526.92,0,True,False,False
580,701,True,36,8,0.0,2,1,0,169161.46,0,False,False,True
581,607,False,33,2,108431.87,2,0,1,109291.39,1,False,False,True
582,586,False,57,3,0.0,2,0,1,6057.81,0,False,False,True
583,547,False,30,9,72392.41,1,1,0,77077.14,0,False,True,False
584,647,False,51,1,119741.77,2,0,0,54954.51,1,False,True,False
585,760,False,51,2,100946.71,1,0,0,179614.8,1,True,False,False
586,621,True,53,9,170491.84,1,1,0,35588.07,1,False,False,True
587,725,True,44,5,0.0,1,1,1,117356.14,0,True,False,False
588,526,True,36,1,0.0,1,1,0,160696.72,0,True,False,False
589,519,False,47,6,157296.02,2,0,0,147278.43,1,False,False,True
590,713,False,38,7,144606.22,1,1,1,56594.36,1,False,True,False
591,700,True,38,8,134811.3,1,1,0,1299.75,0,True,False,False
592,666,False,34,9,115897.12,1,1,1,25095.03,0,True,False,False
593,630,True,32,4,82034.0,1,0,0,146326.45,0,False,False,True
594,779,False,26,4,174318.13,2,0,1,38296.21,0,False,False,True
595,611,False,41,2,114206.84,1,1,0,164061.6,0,False,True,False
596,685,True,43,9,0.0,2,1,0,107811.28,0,False,False,True
597,646,True,39,9,111574.41,1,1,1,30838.51,0,False,True,False
598,683,False,57,5,162448.69,1,0,0,9221.78,1,False,True,False
599,484,False,34,4,148249.54,1,0,1,33738.27,0,False,True,False
600,601,False,43,8,0.0,3,0,1,110916.15,1,True,False,False
601,762,False,26,7,123709.46,2,1,1,169654.57,0,False,False,True
602,687,False,72,9,0.0,1,0,1,69829.4,0,True,False,False
603,566,True,30,5,0.0,1,1,0,54926.51,1,True,False,False
604,702,True,37,10,150525.8,1,1,1,94728.49,0,True,False,False
605,601,True,29,9,0.0,1,1,1,80393.27,0,True,False,False
606,699,True,53,4,0.0,2,0,1,111307.98,0,True,False,False
607,584,True,28,10,0.0,2,1,0,19834.32,0,True,False,False
608,699,True,35,5,0.0,2,1,1,78397.24,0,True,False,False
609,698,False,51,2,111018.98,1,1,0,86410.28,0,False,True,False
610,495,True,30,10,129755.99,1,0,0,172749.65,0,True,False,False
611,650,False,27,6,0.0,2,1,0,1002.39,0,True,False,False
612,605,False,64,2,129555.7,1,1,1,13601.79,0,True,False,False
613,667,True,38,1,87202.38,1,1,1,77866.91,0,False,False,True
614,688,True,26,8,146133.39,1,1,1,175296.76,0,False,True,False
615,727,False,31,0,0.0,1,1,0,121751.04,1,False,False,True
616,754,True,39,6,170184.99,2,1,0,89593.26,0,False,False,True
617,612,False,62,8,140745.33,1,1,0,193437.89,1,False,True,False
618,546,True,42,7,139070.51,1,1,1,86945.0,0,False,False,True
619,673,False,37,8,0.0,2,1,1,183318.79,0,False,False,True
620,593,True,35,9,114193.24,1,1,0,71154.1,0,True,False,False
621,656,False,40,10,167878.5,1,0,1,151887.16,0,False,False,True
622,535,False,53,5,141616.55,2,1,1,75888.65,0,False,True,False
623,678,True,36,3,145747.67,2,0,1,89566.74,0,False,True,False
624,477,False,48,2,129120.64,1,0,1,26475.79,0,False,False,True
625,850,True,35,7,110349.82,1,0,0,126355.8,0,False,False,True
626,427,True,29,1,141325.56,1,1,1,93839.3,0,True,False,False
627,752,True,49,2,78653.84,1,1,0,7698.6,0,True,False,False
628,649,True,47,1,0.0,2,1,1,145593.85,0,True,False,False
629,799,False,28,3,142253.65,1,1,0,45042.56,0,False,False,True
630,589,False,61,1,0.0,1,1,0,61108.56,1,True,False,False
631,583,False,54,6,115988.86,1,1,0,57553.98,1,False,True,False
632,839,False,33,10,75592.43,1,1,0,62674.42,0,False,False,True
633,540,True,44,3,164113.04,2,1,1,12120.79,0,False,True,False
634,850,True,31,6,67996.23,2,0,0,50129.87,1,True,False,False
635,696,False,51,5,0.0,2,1,0,55022.43,0,False,False,True
636,660,False,33,1,0.0,2,0,0,117834.91,0,False,False,True
637,682,True,48,1,138778.15,1,0,1,168840.23,0,True,False,False
638,744,False,43,10,147832.15,1,0,1,24234.11,0,True,False,False
639,785,False,36,4,135438.4,1,0,0,190627.01,0,True,False,False
640,752,True,48,5,116060.08,1,1,0,156618.38,1,False,False,True
641,706,False,29,5,112564.62,1,1,0,42334.38,0,True,False,False
642,583,False,27,1,125406.58,1,1,1,110784.42,0,True,False,False
643,660,False,39,5,135134.99,1,1,0,173683.0,1,False,True,False
644,819,False,39,9,133102.92,1,1,0,27046.46,1,True,False,False
645,673,False,34,8,42157.08,1,1,0,20598.59,1,True,False,False
646,752,False,30,3,0.0,2,1,1,104991.28,0,True,False,False
647,578,True,38,7,82259.29,1,1,0,8996.97,0,True,False,False
648,438,False,36,4,0.0,2,1,0,64420.5,0,True,False,False
649,652,True,38,6,0.0,2,1,1,145700.22,0,True,False,False
650,629,False,49,4,0.0,2,1,1,196335.48,0,True,False,False
651,720,True,52,7,0.0,1,1,1,14781.12,0,True,False,False
652,668,True,42,3,150461.07,1,1,0,108139.23,0,True,False,False
653,459,True,48,4,133994.52,1,1,1,19287.06,1,False,True,False
654,729,True,31,8,164870.81,2,1,1,9567.39,0,False,False,True
655,498,True,25,8,121702.73,1,1,1,132210.49,0,False,True,False
656,549,True,25,6,193858.2,1,0,1,21600.11,0,False,False,True
657,601,False,54,1,131039.97,2,1,1,199661.5,0,False,True,False
658,544,True,64,9,113829.45,1,1,1,124341.49,0,True,False,False
659,751,False,30,6,0.0,2,1,0,15766.1,0,True,False,False
660,632,False,41,3,81877.38,1,1,1,33642.21,0,False,True,False
661,694,True,57,8,116326.07,1,1,1,117704.65,0,False,False,True
662,678,True,31,2,0.0,2,1,1,58803.28,0,True,False,False
663,695,True,46,4,0.0,2,1,1,137537.22,0,True,False,False
664,661,False,41,1,0.0,2,0,1,131300.68,0,True,False,False
665,661,True,33,9,0.0,2,1,1,84174.81,0,True,False,False
666,559,False,31,3,127070.73,1,0,1,160941.78,0,True,False,False
667,503,True,29,3,0.0,2,1,1,143954.99,0,True,False,False
668,695,True,46,3,122549.64,1,1,1,56297.85,0,False,False,True
669,640,False,42,5,176099.13,1,1,1,8404.73,0,True,False,False
670,624,False,48,3,122388.38,2,0,0,30020.09,0,False,True,False
671,667,True,42,9,0.0,2,0,1,58137.42,0,True,False,False
672,642,True,26,0,0.0,1,0,0,47472.68,0,True,False,False
673,640,False,32,6,118879.35,2,1,1,19131.71,0,False,False,True
674,529,True,35,5,0.0,2,1,1,187288.5,0,False,False,True
675,563,False,39,5,0.0,2,1,1,17603.81,0,True,False,False
676,593,False,38,4,88736.44,2,1,0,67020.03,0,False,False,True
677,739,True,45,7,102703.62,1,0,1,147802.94,1,False,True,False
678,788,False,70,1,0.0,2,1,1,41610.62,0,False,False,True
679,684,False,38,3,0.0,2,1,0,44255.65,0,False,False,True
680,482,True,55,5,97318.25,1,0,1,78416.14,0,True,False,False
681,591,True,58,5,128468.69,1,0,1,137254.55,0,False,False,True
682,651,False,41,4,133432.59,1,0,1,151303.48,0,False,True,False
683,749,False,40,8,141782.57,2,0,0,86333.63,0,False,True,False
684,583,True,24,9,135125.28,1,0,0,89801.9,0,True,False,False
685,661,True,42,2,178820.91,1,0,0,29358.57,1,False,False,True
686,715,False,31,2,112212.14,2,1,1,181600.72,0,True,False,False
687,769,False,45,5,126674.81,1,1,0,124118.71,1,False,True,False
688,625,False,51,7,136294.97,1,1,0,38867.46,1,True,False,False
689,641,False,36,5,66392.64,1,1,0,31106.67,0,True,False,False
690,716,True,27,1,122552.34,2,1,0,67611.36,0,False,True,False
691,767,True,43,1,76408.85,2,1,0,77837.63,0,True,False,False
692,745,True,36,8,145071.24,1,0,0,6078.46,0,False,True,False
693,589,True,34,6,0.0,2,1,1,177896.92,0,True,False,False
694,796,False,45,2,109730.22,1,1,1,123882.73,0,True,False,False
695,664,True,57,6,0.0,2,1,1,15304.08,0,True,False,False
696,445,True,62,1,64119.38,1,1,1,76569.64,1,False,False,True
697,543,False,57,1,106138.33,2,1,1,120657.32,1,False,True,False
698,746,True,36,2,0.0,2,1,1,16436.56,0,False,False,True
699,742,True,33,0,181656.51,1,1,1,107667.91,0,False,True,False
700,750,False,32,5,0.0,2,1,0,95611.47,0,True,False,False
701,669,True,30,7,95128.86,1,0,0,19799.26,0,True,False,False
702,594,False,49,2,126615.94,2,0,1,123214.74,0,False,False,True
703,574,True,36,1,0.0,2,0,1,71709.12,0,False,False,True
704,659,True,36,2,76190.48,2,1,1,149066.14,0,False,True,False
705,750,True,40,5,168286.81,3,1,0,20451.99,1,False,True,False
706,626,True,35,4,88109.81,1,1,1,32825.5,0,False,True,False
707,620,True,42,4,0.0,2,1,0,6232.31,0,True,False,False
708,580,False,35,8,0.0,2,0,1,10357.03,0,True,False,False
709,686,False,34,3,123971.51,2,1,0,147794.63,0,True,False,False
710,540,True,48,0,148116.48,1,0,0,116973.48,0,True,False,False
711,634,True,35,6,116269.01,1,1,0,129964.94,0,False,True,False
712,632,True,38,1,120599.21,1,1,0,92816.86,0,False,False,True
713,501,False,41,3,144260.5,1,1,0,172114.67,0,True,False,False
714,650,False,25,3,86605.5,3,1,0,16649.31,1,False,False,True
715,786,True,34,9,0.0,2,1,0,144517.19,0,True,False,False
716,554,False,37,4,58629.97,1,0,0,182038.6,0,False,True,False
717,701,False,42,5,0.0,2,0,0,24210.56,0,False,False,True
718,474,True,45,10,0.0,2,0,0,172175.9,0,True,False,False
719,621,False,43,5,0.0,1,1,1,47578.45,0,True,False,False
720,672,False,56,2,209767.31,2,1,1,150694.42,1,False,False,True
721,459,False,42,6,129634.25,2,1,1,177683.02,1,False,False,True
722,669,True,23,1,0.0,2,0,0,66088.83,0,True,False,False
723,776,False,38,2,169824.46,1,1,0,169291.7,0,True,False,False
724,694,True,36,3,97530.25,1,1,1,117140.41,0,True,False,False
725,787,False,42,10,145988.65,2,1,1,79510.37,0,True,False,False
726,580,True,37,9,0.0,2,0,1,77108.66,0,True,False,False
727,711,False,25,7,0.0,3,1,1,9679.28,0,True,False,False
728,673,False,40,5,137494.28,1,1,0,81753.92,0,True,False,False
729,499,False,57,1,0.0,1,0,0,131372.38,1,True,False,False
730,591,True,24,6,147360.0,1,1,1,25310.82,0,True,False,False
731,769,False,25,10,0.0,2,0,0,187925.75,0,True,False,False
732,657,True,31,3,125167.02,1,0,0,98820.39,0,False,False,True
733,738,True,43,9,121152.05,2,1,0,64166.7,1,False,True,False
734,545,False,60,7,128981.07,1,0,1,176924.21,1,False,True,False
735,497,True,47,6,0.0,1,1,1,90055.08,0,True,False,False
736,816,True,67,6,151858.98,1,1,1,72814.31,0,False,False,True
737,525,True,36,2,114628.4,1,0,1,168290.06,0,True,False,False
738,725,True,46,6,0.0,2,1,0,161767.38,0,True,False,False
739,692,False,28,8,95059.02,2,1,0,44420.18,0,True,False,False
740,618,False,24,7,128736.39,1,0,1,37147.61,0,True,False,False
741,546,True,24,8,156325.38,1,1,1,125381.02,0,True,False,False
742,635,True,29,7,105405.97,1,1,1,149853.89,0,True,False,False
743,611,False,49,2,88915.37,3,0,0,161435.02,1,True,False,False
744,650,True,60,8,0.0,2,1,1,102925.76,0,True,False,False
